技能id;技能名称;描述;稀有度;等级效果
51201;江晖剑;昏旦变气候，江水含清晖。;橙
;;25级: 致命反弹1级：反弹伤害倍数+4%（最高可叠加至4级）
;;30级: 金刚不坏1级：进入战斗第一次受到主动攻击时基础伤害-30%（可叠加至5级）

51506;降龙禅;据说是降服恶龙后所悟的禅意。;蓝
;技能效果;15级: 烈阳护体1级：使用内功武学时，根据消耗的真气，获得50%的护盾。（获得护盾上限5万）
;;25级: 恰中要害1级：暴击率+4%（最高可叠加至4级）
;;30级: 普度众生1级：所有拳法杀死目标时，以目标的20%生命值造成全屏伤害（上限100000+我方生命*50%）

51507;伏虎禅;据说是制伏猛虎后所悟的禅意。;蓝
;技能效果;15级: 烈阳护体1级：使用内功武学时，根据消耗的真气，获得50%的护盾。（获得护盾上限5万）
;;25级: 破尽万物1级：暴击率+3%（最高可叠加至2级）
;;30级: 普度众生1级：所有拳法杀死目标时，以目标的20%生命值造成全屏伤害（上限100000+我方生命*50%）

51508;持戒拳;拳法中蕴含了长期持戒积攒的欲念;紫
;技能效果;1级: 本武学释放后为自身附加1层反弹·初"状态，该状态可提升自身20%反弹倍数，自身被攻击3次后该状态消失"（自身行动开始时清空上回合添加的反弹状态）

51509;持戒刀;刀法中蕴含了长期持戒积攒的欲念。;紫
;技能效果;
51510;持戒棍;棍法中蕴含了长期持戒积攒的欲念。;紫
;技能效果;
51511;我佛慈悲;只打有缘人。;橙
;技能效果;30级: 百花乱拳1级：使用拳掌武学攻击单体目标的时候，20%几率向周围的敌人，进行同样的攻击（每回合最多触发一次，可叠加至5级）

50501;下马威;血杵守门时练就的专属内功，舍得一身剐，敢把皇帝拉下马;紫
;技能效果;1级: 开场时对所有敌人施放攻击造成无视防御伤害（攻击和武学等级越高，伤害越高），附加流血+5
;;25级: 强化流血1级：使每层流血的效果伤害变为初始的5倍（敌方受到流血效果取我方等级最高的效果）（可叠加至5级）
;;30级: 血海无涯1级：血海魔功基础伤害+10%（最高提升至5级）

50502;赤刀心经;鼻嗅爱根据多年经验总结的赤刀门武学心经;橙
;技能效果;20级: 撕裂伤口1级：所有武学对流血状态的敌人造成基础伤害+3%（可叠加至5级）

50503;赤刀要诀;耳听怒根据多年经验总结的赤刀门武学要诀;橙
;技能效果;20级: 撕裂伤口1级：所有武学对流血状态的敌人造成基础伤害+3%（可叠加至5级）
;;30级: 血海无涯1级：血海魔功基础伤害+10%（最高提升至5级）

50504;防寒心得;眼看喜凭借多年生活经验总结出的雪山防寒保暖的必备心经;橙
;技能效果;25级: 撕裂伤口1级：所有武学对流血状态的敌人造成基础伤害+3%（可叠加至5级）

50505;断月;赤刀老祖专属，刀法凌厉，气势如虹，斩断苍穹;橙
;技能效果;
11601;搅火棍法;铸剑低阶奇门武学，可为高阶的《薪火无尽棍法》提供加成;绿
;技能效果;15级: 本武学攻击时，额外获得一层铸剑蓄力
;;20级: 本武学每增加一个命中目标，对中心目标基础伤害+25%（最大100%）

11602;名剑剑法;铸剑基础武学。;白
;技能效果;20级: 本武学攻击时，额外获得1层铸剑蓄力

11603;青釭剑法;铸剑基础武学，能够大量加成《七星长空剑》;蓝
;技能效果;20级: 本武学攻击时，额外获得1层铸剑蓄力
;;20级: 寒风剑气1级：剑法威力百分比+5%（最高可叠加至4级）

11604;纯钧剑法;铸剑派中阶武学，伤害不俗，中期过渡的不二之选;橙
;技能效果;15级: 寒风剑气1级：剑法威力百分比+5%（最高可叠加至4级）
;;20级: 本武学攻击时，额外获得1层铸剑蓄力

11605;七星长空剑;七星破长空，一剑荡群雄。铸剑镇派武学，可快速叠加状态，配合铸剑状态可打出高额伤害。;暗金
;技能效果;15级: 攻击敌人造成[DamageValue]伤害，如自身铸剑蓄力>5层，威力提升5.1%，附加破甲+30
;;15级: 寒风剑气1级：剑法威力百分比+5%（最高可叠加至4级）
;;20级: 本武学攻击时，额外获得1层铸剑蓄力
;;30级: 自身铸剑蓄力>10层时，铸剑山庄武学忽视防御率+30%

11606;铸剑诀;提供蓄力层数的优秀基础内功;白
;技能效果;5级: 每层铸剑蓄力，提升2500点生命
;;20级: “铸剑蓄力”的层数上限+5

11607;抱炉功;不仅提供额外蓄力层数，还附加破甲，继续增加铸剑山庄伤害能力;蓝
;技能效果;10级: 每层铸剑蓄力，提升300点攻击
;;20级: “铸剑蓄力”的层数上限+5

11608;百炼心法;提升所有外功威力，继续放大伤害，配合多重蓄力，还可大幅降低受到伤害;橙
;技能效果;10级: 每层铸剑蓄力，额外提升2500点真气
;;15级: 如消耗铸剑蓄力>10层，则下次行动前，免受六项负面状态（流血、中毒、内伤、减速、破甲、残废）
;;20级: 受到任意攻击后，铸剑蓄力层数+1（每回合仅能生效一次，单局内最多生效5次）
;;25级: 铸剑蓄力>10层时，铸剑外功附加命中率+20%，暴击率+20%

11609;黑铁刀法;铸剑基础刀法。;绿
;技能效果;20级: 本武学攻击时，额外获得1层铸剑蓄力

11610;开炉刀法;铸剑刀法武学，可加成所有铸剑刀法武学。;紫
;技能效果;15级: 攻击敌人造成[DamageValue]伤害，如自身铸剑蓄力>3层，威力提升3.9%，自身附加轻盈+20
;;20级: 本武学攻击时，额外获得1层铸剑蓄力

11611;斩铁断钢刀法;铸剑高阶刀法，可接受铸剑低阶刀法加成，同时命中敌人越多行动条前进越多;金
;技能效果;15级: 攻击敌人造成[DamageValue]伤害，如自身铸剑蓄力>5层，威力提升4.7%，自身附加轻盈+30
;;20级: 本武学攻击时，额外获得1层铸剑蓄力
;;25级: 自身铸剑蓄力>5层时，本武学施放后行动条前进10%
;;25级: 强化破甲1级：使每层破甲的效果提升至防御减少6（敌方受到破甲效果取我方等级最高的效果）（可叠加至5级）

11612;薪火无尽棍法;铸剑最高奇门武学，叠加铸剑状态的能力较强，同时中心点增伤更高;金
;技能效果;15级: 奇门归一1级：使用奇门武学时，将非中心目标伤害的30%复制给中心目标，最高不超过中心目标原始伤害的100%。
;;15级: 攻击敌人造成[DamageValue]伤害，对敌附加铸剑震撼"状态，持续1回合。铸剑震撼：攻击有铸剑蓄力状态的敌人，命中率降低，敌人每有1层铸剑蓄力，命中率-1%"
;;20级: 本武学攻击时，额外获得1层铸剑蓄力
;;25级: 识破罩门1级：攻击暴击时，有20%几率敌人无法进行反弹、反击、识破（可叠加至5级）

11613;乱风棍法;铸剑紫色武学，中心点增伤，并且提升《薪火无尽棍法》的等级;紫
;技能效果;15级: 攻击敌人造成[DamageValue]伤害，如自身铸剑蓄力>3层，威力提升3.9%，自身获得坚韧+20
;;20级: 本武学攻击时，额外获得一层铸剑蓄力
;;25级: 本武学每增加一个命中目标，对中心目标基础伤害+25%（最大100%）

11614;祭血焚炉功;铸剑最强大的内功，对铸剑奇门、刀法、剑法可提供大量加成，主动使用可附加大量增伤;暗金
;技能效果;10级: 每层铸剑蓄力，额外提升造成的最终伤害1%
;;20级: 致命追击1级：每击败一个敌人，行动条前进20%（每回合最多额外前进100%）（可叠加至5级）
;;25级: 如消耗铸剑蓄力>10层，则自身忽视防御率+10%（单局内持续，可叠加3次）

11615;大力断钢斩;清理战场的利器，击败敌人即可提前行动，可在一定程度上克制召唤流;暗金
;技能效果;15级: 强化破甲1级：使每层破甲的效果提升至防御减少6（敌方受到破甲效果取我方等级最高的效果）（可叠加至5级）
;;30级: 识破罩门1级：攻击暴击时，有20%几率敌人无法进行反弹、反击、识破（可叠加至5级）

11616;秘奥义·血祭轩辕;以血换伤，伤害高同时代价也非常大，推荐血量较高的角色使用。;暗金
;技能效果;
11617;秘奥义·赤霄斩蛇;橙色剑法奥义，建议群体战中使用，能发挥出更高的伤害;橙
;技能效果;
11618;火尽薪传;铸剑奇门，可与中心点敌人互换位置，与铸剑奇门相互配合可打乱中心点敌人站位的同时额外增伤;暗金
;技能效果;20级: 致命追击1级：每击败一个敌人，行动条前进20%（每回合最多额外前进100%）（可叠加至5级）
;;30级: 奇门归一1级：使用奇门武学时，将非中心目标伤害的30%复制给中心目标，最高不超过中心目标原始伤害的100%。

10601;峨嵋剑法;峨嵋剑系基础，提供暴击率和暴击伤害倍数，峨嵋剑系套路基础;白
;技能效果;20级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）

10602;金顶穿花剑;拥有恰中要害条目提升暴击率，峨嵋剑系套路必备高级武学;橙
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，暴击时回复5%生命值
;;20级: 恰中要害1级：暴击率+4%（最高可叠加至4级）

10603;灭绝剑法;峨嵋派顶级剑法，受到峨嵋低级剑法加成，与峨嵋临济气功搭配后伤害大幅提升;暗金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，暴击时提升所有队友10%暴击率
;;25级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）

10604;峨嵋心法;峨嵋基础内功，用峨嵋剑系或拳系都需要;绿
;技能效果;20级: 金顶秘卷1级：峨嵋武学暴击后10%概率触发绝招（每回合生效一次，最高升至4级）

10605;峨嵋烈阳功;烈阳神功的一支，可提升峨嵋派外功的暴击属性，同时强化《烈阳神功》的使用效果;橙
;技能效果;10级: 金顶秘卷1级：峨嵋武学暴击后10%概率触发绝招（每回合生效一次，最高升至4级）
;;15级: 主动使用《烈阳神功》时，周围3*3的队友增加暴击基础伤害+30%，持续1回合
;;25级: 烈阳护体1级：使用内功武学时，根据消耗的真气，获得50%的护盾。（获得护盾上限5万）

10606;峨嵋临济气功;峨嵋最强内功，提高峨嵋高级武学的威力和伤害，极大提升峨嵋外功输出能力;金
;技能效果;25级: 金顶秘卷1级：峨嵋武学暴击后10%概率触发绝招（每回合生效一次，最高升至4级）

10607;峨嵋掌法;可加成峨嵋高级拳掌武学的暴击属性，在《天地四相掌》作为暴击输出时，通常作为辅助武学存在;白
;技能效果;5级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）
;;20级: 守心克己1级：暴击后，降低自身暴击值500点，提升5%的四项基础属性（生命、真气、攻击、防御），可叠加1次（可叠加至5级）

10608;飘雪穿云剑;提供峨嵋高级剑法的暴击率和暴击伤害倍数，全面加成峨嵋所有剑法武学;蓝
;技能效果;
10609;峨嵋通臂拳;加成《峨嵋通臂拳》和《佛光注照掌》的过渡武学，提供暴击率和暴击伤害;蓝
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，暴击时附加残废+20

10610;佛光注照掌;受加成多，附加降低敌人力道的峨嵋武学，单挑强力怪好用，前中期伤害较高，后期可以转为《天地四相掌》的辅助武学;橙
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，暴击时附加定身一回合

10611;天地四相掌;峨嵋派暴击输出之一，与本门拳掌系武学组合后，拥有超高的暴击伤害倍数。;暗金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，暴击时提升所有队友暴击率10%
;;30级: 守心克己1级：暴击后，降低自身暴击值500点，提升5%的四项基础属性（生命、真气、攻击、防御），可叠加1次（可叠加至5级）

10612;秘奥义·万象掌;攻击可为敌方附加内伤、残废、减速三种负面效果。暴击有额外增伤，需要注意增加角色暴击率;暗金
;技能效果;
10613;秘奥义·越女追魂剑;峨嵋派最强武学之一，同时拥有暴击与暴击伤害的加成，且为多段攻击，属于高爆发的武学;暗金
;技能效果;
10614;秘奥义·飞云剑;峨眉派剑法奥义，组合简单，可在前期打出高伤害;橙
;技能效果;
10615;秘奥义·燃掌;峨嵋派拳掌武学，伤害中等，可配合峨嵋派暴击伤害加成增加输出;橙
;技能效果;
10616;惩恶棍法;峨嵋唯一奇门武学，通过其他武学暴击时触发，并且每次攻击都会使下一次伤害提升;白
;技能效果;5级: 峨嵋派其他武学暴击时，附加本武学攻击一次
;;10级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）
;;15级: 本武学每使用1次，最终基础伤害+20%（最高提升至400%）
;;20级: 恰中要害1级：暴击率+4%（最高可叠加至4级）

10617;凌风飞渡;峨嵋派轻功武学，同时提升暗金武学的暴击伤害倍数;橙
;技能效果;20级: 恰中要害1级：暴击率+4%（最高可叠加至4级）
;;25级: 守心克己1级：暴击后，降低自身暴击值500点，提升5%的四项基础属性（生命、真气、攻击、防御），可叠加1次（可叠加至5级）

51601;醉花剑;醉酒的峨嵋弟子。;紫
;技能效果;1级: 恰中要害1级：暴击率+4%（最高可叠加至4级）

51602;峨嵋孤绝气功;孤绝师太的独门内功。即使在佛光注照的峨嵋山，孤绝师太仍旧不改其为人冷清、手段强硬的作风。;橙
;技能效果;5级: 连环夺命1级：连击率+3%（最高可叠加至3级）
;;10级: 反戈一击1级：反击率+6%（最高可叠加至5级）
;;20级: 汲取生命1级：吸血率+3%（最高可叠加至5级）
;;30级: 金顶秘卷1级：峨嵋武学暴击后10%概率触发绝招（每回合生效一次，最高升至4级）

51603;除暴棍法;扶叶嫉恶如仇,，对待恶徒下手较重。;橙
;技能效果;1级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）
;;30级: 恰中要害1级：暴击率+4%（最高可叠加至4级）

51604;上逆剑法;斗天斗地，我行我素。;橙
;技能效果;10级: 事半功倍1级：暴击伤害倍数+8%（最高可叠加至5级）

51605;蓄阳怀柔;阴柔女子之身，在施行阳刚内功时可以兼以绵柔身法。;金
;技能效果;5级: 绵延不绝1级：连招率+3%（最高可叠加至4级）
;;15级: 金顶秘卷1级：峨嵋武学暴击后10%概率触发绝招（每回合生效一次，最高升至4级）
;;20级: 左右逢源1级：援护率+3%（最高可叠加至3级）
;;30级: 闪转腾挪1级：闪避率+3%（最高可叠加至3级）

50601;脚底抹油;小赖利专属腿法，来无影，去无踪;橙
;技能效果;
50602;蚊子腿;洪昌在丐帮烹饪多年后领悟的内功，源自丐帮的日常生活，菜里没有一滴油;橙
;技能效果;15级: 真气外放1级：所有额外消耗真气附加伤害效果，提升为每消耗10点真气附加4点伤害（可叠加至5级）

50603;开封时局谱;盖啸天在开封生活多年后总结的生活心得;橙
;技能效果;10级: 赤手空拳1级：拳法威力百分比+5%（最高可叠加至4级）
;;25级: 拳拳生风1级：拳掌伤害+4%（最高可叠加至5级）
;;30级: 每层铸剑蓄力，额外提升2500点真气

50604;广州时局谱;铁战在广州生活多年后总结的生活心得;橙
;技能效果;15级: 奇门遁甲1级：奇门威力百分比+5%（最高可叠加至4级）
;;25级: 自身中毒时，受到所有基础伤害-10%
;;30级: 奇门术数1级：奇门伤害百分比+4%（最高可叠加至5级）

50605;杭州时局谱;辛磊在杭州生活多年后总结的生活心得;橙
;技能效果;10级: 旋风神腿1级：腿法威力百分比+5%（最高可叠加至4级）
;;15级: 余波微震1级：对多个目标附加负面状态时，其他目标层数是选中目标的20%（初始值为10%，可叠加至5级）
;;25级: 极速无影1级：腿法伤害百分比+4%（最高可叠加至5级）
;;30级: 所有武学攻击目标中毒超过100时，立即对目标及周围3*3敌人造成伤害，伤害为中毒层数*500，并附加中毒+20（每次攻击回合触发一次）

50606;大理时局谱;席木点在大理生活多年后总结的生活心得;橙
;技能效果;5级: 破尽万物1级：暴击率+3%（最高可叠加至2级）
;;10级: 气贯苍穹1级：内功威力百分比+5%（最高可叠加至4级）
;;15级: 连环夺命1级：连击率+3%（最高可叠加至3级）
;;25级: 先天真气1级：内功伤害百分比+4%（最高可叠加至5级）

50607;京城时局谱;东方小亮潜入京城偷吃御膳房多年后总结的美食心得;金
;技能效果;5级: 气血为盾1级：角色在行动回合内对自身造成伤害时，获得伤害值20%的护盾。
;;10级: 忽视防御1级：忽视防御率+5%（最高可叠加至4级）
;;20级: 绵延不绝1级：连招率+3%（最高可叠加至4级）
;;25级: 抬棺死战1级：生命值低于50%时，最终基础伤害+5%，且剩余生命值百分比每比50%低5%时，额外增加1%最终伤害（可叠加至3级）
;;30级: 绵延不绝1级：连招率+3%（最高可叠加至4级）

50608;隔山打牛;郭鹏举专属武学，不凭巧劲，单靠努力练就的威猛拳法;金
;技能效果;20级: 守心克己1级：暴击后，降低自身暴击值500点，提升5%的四项基础属性（生命、真气、攻击、防御），可叠加1次（可叠加至5级）

50609;奉旨乞讨;鲁长老上街要饭时使的拳法，讲究文明要饭，以德服人;金
;技能效果;25级: 《千手观音掌》攻击时基础攻击提升10%

11701;登山杖法;龙门镖局的基础武学，能够多段攻击，拥有烈火真气时威力加强。后期对高级奇门武学有加成;白
;技能效果;15级: 拥有烈火真气时，龙门镖局奇门武学附加武学等级*500点伤害
;;20级: 奇门归一1级：使用奇门武学时，将非中心目标伤害的30%复制给中心目标，最高不超过中心目标原始伤害的100%。

11702;扛旗枪法;与《托镖长戟》组合使用会有连招，门派的奇门武学有大量加成;蓝
;技能效果;15级: 识破罩门1级：攻击暴击时，有20%几率敌人无法进行反弹、反击、识破（可叠加至5级）
;;25级: 拥有烈火真气时，龙门镖局奇门武学攻击次数+1

11703;托镖长戟;能够提升龙门奇门武学的暴击率，绝招能够提供破甲;橙
;技能效果;10级: 攻击敌人[DamageCount]次，造成[DamageValue]伤害，自身拥有烈火真气时，威力+50%，每次攻击对中心目标附加破甲+10
;;20级: 识破罩门1级：攻击暴击时，有20%几率敌人无法进行反弹、反击、识破（可叠加至5级）
;;25级: 自身拥有烈火真气时，龙门镖局奇门武学暴击率+10%

11704;龙门剑法;《龙门剑法》没有后续中高级武学承接，但可加成《五岳独尊剑法》;白
;技能效果;15级: 拥有任意真气时，本武学威力百分比+30%

11706;烈焰心法;配合《冰火相融决》的主动使用有几率获得烈火真气增加伤害，优点在于不必浪费行动回合;橙
;技能效果;10级: 主动使用《冰火相融决》时，有20%几率获得烈火真气，下2次攻击基础伤害+20%，并且附加内伤+20
;;10级: 烈火真气效果提升，额外造成基础伤害+10%
;;25级: 自身拥有烈火真气时，暴击率+10%

11707;冷心决;配合《冰火相融决》的主动使用有几率获得寒冰真气降低自身受到伤害，优点在于不必浪费行动回合;绿
;技能效果;5级: 战斗开始时，自动获得寒冰真气几率+10%
;;10级: 使用《冰火相融决》时，有20%几率获得寒冰真气，受到下一次攻击基础伤害-20%，并且对攻击者附加减速+20
;;15级: 寒冰真气效果提升，额外附加减速+10
;;20级: 战斗开始时，自动获得寒冰真气几率+10%
;;20级: 识破罩门1级：攻击暴击时，有20%几率敌人无法进行反弹、反击、识破（可叠加至5级）

11708;炙热心法;配合《冰火相融决》的主动使用有几率获得烈火真气增加伤害，同时自身有几率在战斗开始时获得一层烈火真气;白
;技能效果;5级: 战斗开始时，自动获得烈火真气几率+10%
;;10级: 主动使用《冰火相融决》时，有20%几率获得烈火真气，下一次攻击基础伤害+20%，并且附加内伤+20
;;15级: 烈火真气效果提升，额外附加内伤+10
;;20级: 战斗开始时，自动获得烈火真气几率+10%
;;20级: 百花乱拳1级：使用拳掌武学攻击单体目标的时候，20%几率向周围的敌人，进行同样的攻击（每回合最多触发一次，可叠加至5级）

11709;寒冰诀;配合《冰火相融决》的主动使用有几率获得寒冰真气降低自身受到伤害;紫
;技能效果;5级: 奇门归一1级：使用奇门武学时，将非中心目标伤害的30%复制给中心目标，最高不超过中心目标原始伤害的100%。
;;10级: 主动使用《冰火相融决》时，有20%几率获得寒冰真气，接下来2次受到基础伤害-20%，并且对攻击者附加减速+20
;;15级: 致命追击1级：每击败一个敌人，行动条前进20%（每回合最多额外前进100%）（可叠加至5级）
;;20级: 寒冰真气效果提升，受到攻击基础伤害-30%
;;25级: 自身拥有寒冰真气时，命中率+10%

11710;冰火相融决;与本门内功配合使用极佳，主动使用时，可获得大量寒冰真气与烈火真气，在冰与火中获得爆炸性输出;暗金
;技能效果;10级: 使寒冰、烈火真气不会互相冲抵，可同时存在
;;15级: 龙门外功武学施放后，如角色无烈火真气，则增加一层，如角色无寒冰真气，则增加一层（每回合生效一次）
;;20级: 施放本武学后，获得寒冰真气1层，烈火真气1层
;;30级: 常备不懈1级：回合外使用武学时，伤害为回合内使用时60%（初始值为50%，可叠加至5级）

11711;龙门拳法;龙门镖局基础掌法，拥有任意真气时威力加强;绿
;技能效果;20级: 自身拥有任意真气时本武学攻击时，基础攻击提升10%

11712;冰火掌;龙门镖局中级拳掌武学，当拥有任意真气时，可提升基础攻击力;紫
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，对目标周围3*3的敌人造成20%的伤害，每命中一个敌人，自身附加坚韧+10
;;15级: 普度众生1级：所有拳法杀死目标时，以目标的20%生命值造成全屏伤害（上限100000+我方生命*50%）
;;20级: 自身拥有烈火真气时，本武学暴击率+10%自身拥有寒冰真气时，本武学附加减速+10
;;25级: 自身拥有任意真气时本武学攻击时，基础攻击提升10%

11713;嵩阳炎冰掌;龙门镖局顶级武学，融汇了寒冰和烈火真气，武学大成后具有不可思议的威力;金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，对目标周围3*3的敌人造成20%伤害，每命中一个敌人，对首选目标附加内伤+10

11714;秘奥义·任督贯通;主动使用可获得所有真气效果，配合高爆发武学时可实现超高的输出;暗金
;技能效果;
11715;秘奥义·截杖;中阶奇门武学，当拥有任意真气时伤害增加，建议配合龙门内功武学使用;橙
;技能效果;
11716;秘奥义·散花掌;龙门中阶拳掌奥义，当拥有任意真气时可增加伤害;紫
;技能效果;
11717;长枪大戟十七式;龙门顶级武学，配合高层数的烈火真气，会有奇效;暗金
;技能效果;10级: 攻击敌人[DamageCount]次，造成[DamageValue]伤害，自身拥有烈火真气时，威力+60%，对中心目标附加攻击*20%点额外伤害
;;15级: 自身拥有烈火真气时，本武学攻击附加进度条击退10%（每回合仅触发一次）
;;25级: 奇门归一1级：使用奇门武学时，将非中心目标伤害的30%复制给中心目标，最高不超过中心目标原始伤害的100%。

11718;三式狂澜刀法;龙门镖局基础刀法，拥有寒冰真气时威力加强;绿
;技能效果;15级: 致命追击1级：每击败一个敌人，行动条前进20%（每回合最多额外前进100%）（可叠加至5级）
;;20级: 自身拥有寒冰真气时，本武学攻击时，基础攻击提升5%

11719;七式惊涛刀法;能够增强龙门高级刀法的威力，并且与《十一招风云斩》形成连招;紫
;技能效果;15级: 致命追击1级：每击败一个敌人，行动条前进20%（每回合最多额外前进100%）（可叠加至5级）

11720;十一招风云斩;拥有寒冰真气时能够增加连击率，并对低血量敌人额外附加伤害;金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，自身拥有寒冰真气时，威力+55%，攻击后提升基础攻击+10%（可叠加10次）
;;15级: 自身拥有寒冰真气时，本武学连击率+20%
;;25级: 自身拥有寒冰真气时，本武学对血量低于50%目标基础伤害+10%

11721;十三路龙吟刀;龙门镖局顶级刀法，与《七式惊涛刀法》、《十一招风云斩》、寒冰/烈火真气相互配合可大幅提升刀法威力;暗金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，自身拥有寒冰真气时，威力+65%，基础攻击提升20%
;;15级: 自身拥有寒冰真气时，本武学吸血率+20%
;;25级: 本武学攻击时，消耗所有寒冰真气，每消耗一层，本武学基础伤害+30%
;;30级: 自身拥有寒冰真气时，所有刀法武学暴击值+200，伤害倍数+20%

11722;冰火九重天;与寒冰真气和烈火真气配合使用可带来高爆发的伤害，推荐组合《寒冰诀》《炙热心法》;暗金
;技能效果;20级: 普度众生1级：所有拳法杀死目标时，以目标的20%生命值造成全屏伤害（上限100000+我方生命*50%）
;;25级: 百花乱拳1级：使用拳掌武学攻击单体目标的时候，20%几率向周围的敌人，进行同样的攻击（每回合最多触发一次，可叠加至5级）

11723;秘奥义·镖旗烈烈;龙门奇门奥义，可与《炙热心法》配合，当拥有烈火真气时，伤害增加并为敌人附加内伤;暗金
;技能效果;
11724;秘奥义·金鳞化龙;龙门刀法奥义，可与《寒冰诀》配合使用，当拥有寒冰真气时可聚怪同时为敌人附加减速;暗金
;技能效果;
10701;华山剑法;五岳宗基础剑法，加成多门高级剑法;白
;技能效果;
10702;狂风剑法;攻击后行动条可大幅前进，快人一步;蓝
;技能效果;10级: 本武学攻击后，行动条前进20%
;;25级: 醉逍遥1级：所有多段掌法攻击威力逐次提升1% （最高200%）

10703;岳女九式剑法;用于加成《岳女九式剑法》的过渡武学;绿
;技能效果;20级: 由内及外1级：使用暗器攻击时，对于小于自身攻击的敌人，附加自身攻击*10%的无视护盾、无视防御直接伤害（可叠加至5级）

10704;霜氏九式剑法;用于加成《太华君子剑》的过渡武学;紫
;技能效果;10级: 攻击敌人造成[DamageValue]伤害
;;15级: 余波微震1级：对多个目标附加负面状态时，其他目标层数是选中目标的20%（初始值为10%，可叠加至5级）

10705;三仙夺命连环剑;可大幅提升《九式·求败剑诀》威力，拥有"无招胜有招"条目，是破招组合常备武学;橙
;技能效果;10级: 随机攻击敌人[DamageCount]次，造成[DamageValue]伤害，附加当前剑法精通伤害，根据剑法精通增加随机攻击次数
;;20级: 发生破招时50%几率发动本武学，回合外使用本武学，威力百分比+0.15
;;25级: 无招胜有招1级：所有随机多次武学可攻击单体目标，后续伤害为上一次伤害的60%（初始值为50%，最高提升至5级）

10706;太华君子剑;可附加内伤，和长生门呼叫合击可以配合;金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，附加内伤+30，技能释放前额外提升15%的基础攻击
;;20级: 被呼叫合击时50%几率发动本武学，回合外使用本武学，威力百分比+25%

10707;九式·求败剑诀;九剑之威，名扬天下，不但可以封印目标外功，更能破尽天下武学，破招释放时威力更胜;暗金
;技能效果;20级: 发生破招时50%几率发动本武学，回合外使用本武学，威力百分比+40%
;;25级: 无招胜有招1级：所有随机多次武学可攻击单体目标，后续伤害为上一次伤害的60%（初始值为50%，最高提升至5级）
;;30级: 攻击时对第一个目标附加封印，不可使用随机一类外功，持续一回合

10708;华山心法;五岳宗内功，基础中的基础，可提升所有五岳宗武学;白
;技能效果;
10709;混元真气功;可加成五岳宗所有外功武学，拥有"常备不懈"条目，可提升回合外的武学伤害;橙
;技能效果;10级: 常备不懈1级：回合外使用武学时，伤害为回合内使用时60%（初始值为50%，可叠加至5级）
;;25级: 回合开始时，有10%几率自动获得寒冰真气或烈火真气

10710;紫云仙体功;五岳宗顶级内功，高真气量时使用伤害可观，同时还能加成五岳宗顶级剑法;暗金
;技能效果;15级: 真气百分比越高，造成伤害越高，最多+30%
;;30级: 所有剑法和拳法武学根据消耗的真气造成等量伤害

10711;华山拳法;五岳宗基础拳法，对《太华混元掌》有额外加成，不错的辅助武学;白
;技能效果;20级: 真气外放1级：所有额外消耗真气附加伤害效果，提升为每消耗10点真气附加4点伤害（可叠加至5级）

10712;伏虎掌;加成《太华混元掌》威力，同时加成多段掌法的攻击威力;紫
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，对敌附加破甲+20
;;25级: 醉逍遥1级：所有多段掌法攻击威力逐次提升1% （最高200%）

10713;太华混元掌;消耗真气提升伤害，闪避率堆高可以多次发动，容易成型的套路;金
;技能效果;10级: 攻击敌人造成[DamageValue]伤害，技能释放前额外提升15%的基础攻击，附加破甲+30
;;20级: 常备不懈1级：回合外使用武学时，伤害为回合内使用时60%（初始值为50%，可叠加至5级）
;;25级: 自身闪避时50%几率发动本武学，回合外使用本武学，威力百分比+0.3

10714;四象刀法;可加武当太极拳和太极剑，此外对峨嵋《天地四相掌》也有大幅加成;蓝
;技能效果;5级: 无招胜有招1级：所有随机多次武学可攻击单体目标，后续伤害为上一次伤害的60%（初始值为50%，最高提升至5级）
;;15级: 太极生圆1级：使用《太极拳》、《太极剑》主动攻击时，10%概率使攻击范围增加至3*3范围
;;20级: 抽刀断水1级：刀法伤害百分比+4%（最高可叠加至5级）

10715;秘奥义·剑诀·诸般封印;五岳宗剑法奥义，多段攻击，且攻击后会封印敌方所有外功;暗金
;技能效果;
10716;秘奥义·碎玉拳;五岳宗中阶拳掌奥义;紫
;技能效果;
10717;秘奥义·夺魂剑;五岳宗中阶剑法奥义，多段释放，伤害尚可，适用于前中期;橙
;技能效果;
